id,supplier_id,invoice_id,prod_id,product_name,quantity,discount,total_amount,account_id,account_name,account_address,user_id,user_name,employee_name,city,region,area,area_id,creation_date,created_at,branch_code,Global_Account_ID
48931325,59,71824,26,تيراميسين مرهم للعين س ج,6,14.0,144.48,7646,صيدليه اللوتس حدائق اكتوبر,مول اللوتس حدائق اكتوبر,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,حدائق أكتوبر,79.0,2025-11-02 01:36:09,2026-05-19 16:39:56,002,GLB_0226
48931709,59,71866,26,تيراميسين مرهم للعين س ج,5,14.0,120.4,2129,صيدليه السعداوي الهرم,12ش الامام محمد عبده امام باب شركه الادويه طالبيه هرم,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الهرم,63.0,2025-11-03 09:45:29,2026-05-19 16:39:56,070,GLB_0227
48931776,59,71874,26,تيراميسين مرهم للعين س ج,5,14.0,120.4,2940,صيدليه فيوليت جورج بشتيل ف,1 شارع 6 من شارع 10 وراق العرب,76,غاده,غاده,الجيزة,القاهرة الكبرى,بشتيل,69.0,2025-11-03 10:07:11,2026-05-19 16:39:56,004,GLB_0044
48931961,59,71896,26,تيراميسين مرهم للعين س ج,2,13.0,48.72,4545,صيدليه محمد اسماعيل امبابه,44 شارع السلام متفرع من الحريه امبابه,157,CLUSTER,كلاستر,الجيزة,القاهرة الكبرى,إمبابة,9.0,2025-11-03 10:49:48,2026-05-19 16:39:56,004,GLB_0228
48933387,59,72082,26,تيراميسين مرهم للعين س ج,2,14.0,48.16,2028,صيدليه احمد فؤاد فيصل,18 37463950 شارع النصر بجوار مسجد ابي القاسم كعابيش,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,كعبيش,103.0,2025-11-03 03:40:51,2026-05-19 16:39:59,001,GLB_0084
48934350,59,72215,26,تيراميسين مرهم للعين س ج,1,13.0,24.36,4403,صيدليه ريهام عيد الكونيسه,ترسا البلد بجوار المعهد الديني ومركز مكه الطبي الكونيسه,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الكنيسة,46.0,2025-11-04 15:47:02,2026-05-19 16:40:01,070,GLB_0043
48934775,59,72276,26,تيراميسين مرهم للعين س ج,4,11.0,99.68,7302,صيدليه فاطمه الزهراء الوراق,شارع التل,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,الوراق,64.0,2025-11-04 01:13:16,2026-05-19 16:40:01,004,GLB_0010
48935704,59,72398,26,تيراميسين مرهم للعين س ج,2,11.0,49.84,6925,صيدليه مازن محمد دياب برطس,برطس داير الناحيه بجوار مسجد العمده,167,انور محمد م,انور محمد م,الجيزة,القاهرة الكبرى,برطس,66.0,2025-11-05 14:31:43,2026-05-19 16:40:02,007,GLB_0031
48935716,59,72401,26,تيراميسين مرهم للعين س ج,10,11.0,249.2,6925,صيدليه مازن محمد دياب برطس,برطس داير الناحيه بجوار مسجد العمده,167,انور محمد م,انور محمد م,الجيزة,القاهرة الكبرى,برطس,66.0,2025-11-05 14:36:29,2026-05-19 16:40:02,007,GLB_0031
48936041,59,72445,26,تيراميسين مرهم للعين س ج,2,14.0,48.16,2890,صيدليه محمد سمير ارض اللواء,8شارع ذكي سالم من نهايه شارع 10 محده الشهداء ارض اللواء,161,مريم محمد,مريم محمد,الجيزة,القاهرة الكبرى,أرض اللواء,5.0,2025-11-05 15:52:06,2026-05-19 16:40:02,009,GLB_0229
48936355,59,72483,26,تيراميسين مرهم للعين س ج,2,11.0,49.84,3816,صيدليه الافندي حدائق الاهرام,عماره 67منطقه س حدائق الاهرام البوابه التالته,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,حدائق الأهرام,82.0,2025-11-05 21:27:07,2026-05-19 16:40:04,002,GLB_0230
48937835,59,72674,26,تيراميسين مرهم للعين س ج,5,11.0,124.6,4809,صيدليه محمود فوزي الوراق,,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,الوراق,64.0,2025-11-06 16:00:53,2026-05-19 16:40:06,004,GLB_0097
48938427,59,72739,26,تيراميسين مرهم للعين س ج,2,13.0,48.72,5036,صيدليه سكون حدائق الاهرام,110 ط البوابه الثانيه الجديده بجوار اكسبشن م حدائق الاهرام,157,CLUSTER,نهى الدالى,الجيزة,القاهرة الكبرى,حدائق الأهرام,82.0,2025-11-06 04:27:39,2026-05-19 16:40:07,002,GLB_0231
48938480,59,72745,26,تيراميسين مرهم للعين س ج,1,11.0,24.92,4812,صيدليه جمال الوراق,شارع الكورنيش امام الموقف,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,الوراق,64.0,2025-11-07 09:28:16,2026-05-19 16:40:07,004,GLB_0110
48938533,59,72752,26,تيراميسين مرهم للعين س ج,10,13.0,243.6,5849,صيدليه دينا الكبري فيصل,شارع المساكن العشرين فيصل,6,نهى الدالى,انور محمد م,الجيزة,القاهرة الكبرى,العشرين,38.0,2025-11-07 10:08:20,2026-05-19 16:40:07,001,GLB_0037
48939754,59,72909,26,تيراميسين مرهم للعين س ج,4,14.0,96.32,7647,صيدليه الفتح حدائق اكتوبر,مول الفتح بجوار مشروع 266 حدائق اكتوبر,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,حدائق أكتوبر,79.0,2025-11-08 10:53:12,2026-05-19 16:40:09,002,GLB_0032
48940363,59,73002,26,تيراميسين مرهم للعين س ج,2,13.0,48.72,3865,صيدليه طه عزت خضير,شارع عبد الرحمن علام من شارع الحريه بشتيل,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,بشتيل,69.0,2025-11-08 14:02:57,2026-05-19 16:40:11,004,GLB_0081
48941088,59,73093,26,تيراميسين مرهم للعين س ج,2,12.0,49.28,5019,صيدليه د مروه الرحاب,سوق الرحاب القديم,6,نهى الدالى,نهى الدالى,القاهرة,القاهرة الكبرى,الرحاب,24.0,2025-11-08 22:12:47,2026-05-19 16:40:11,006,GLB_0038
48941393,59,73130,26,تيراميسين مرهم للعين س ج,2,13.0,48.72,5006,صيدليه الجمعيه الاسلاميه ارض اللواء,حسن عبد اللطيف متفرع من ترعه الزمر بجوار سلم الاليزيه ارض اللواء,157,CLUSTER,كلاستر,الجيزة,القاهرة الكبرى,أرض اللواء,5.0,2025-11-08 04:25:35,2026-05-19 16:40:12,009,GLB_0232
48941789,59,73197,26,تيراميسين مرهم للعين س ج,2,11.0,49.84,5288,صيدليه الشربيني المنصوريه,الجمعيه الزراعيه المنصوريه,76,غاده,غاده,الجيزة,القاهرة الكبرى,المنصورية,58.0,2025-11-09 13:23:18,2026-05-19 16:40:13,005,GLB_0190
48942040,59,73244,26,تيراميسين مرهم للعين س ج,2,14.0,48.16,7695,صيدليه مصطفي احمد,شارع ابوبكر الصديق رقم 18 من شارع اللبيني امام مطعم الشيخ,168,ياسمين خالد,ياسمين خالد,الجيزة,القاهرة الكبرى,اللبيني,48.0,2025-11-09 15:56:43,2026-05-19 16:40:13,002,GLB_0023
48942059,59,73246,26,تيراميسين مرهم للعين س ج,1,13.0,24.36,3149,صيدليه محمد الشازلي فيصل,13 شارع مدرسه نصار اخر فيصل امام الموقف الجديد ع الناصيه قهوه المندره,161,مريم محمد,مريم محمد,الجيزة,القاهرة الكبرى,فيصل,99.0,2025-11-09 16:01:33,2026-05-19 16:40:13,002,GLB_0076
48942124,59,73266,26,تيراميسين مرهم للعين س ج,3,14.0,72.24,7695,صيدليه مصطفي احمد,شارع ابوبكر الصديق رقم 18 من شارع اللبيني امام مطعم الشيخ,168,ياسمين خالد,ياسمين خالد,الجيزة,القاهرة الكبرى,اللبيني,48.0,2025-11-09 16:25:00,2026-05-19 16:40:13,002,GLB_0023
48942822,59,73353,26,تيراميسين مرهم للعين س ج,5,13.0,121.8,7438,صيدليه احمد محمد علي نكلا,شارع السوق بجوار المدرسه القديمه نكلا,76,غاده,غاده,الجيزة,القاهرة الكبرى,نكلا,121.0,2025-11-10 10:10:03,2026-05-19 16:40:14,005,GLB_0107
48943281,59,73411,26,تيراميسين مرهم للعين س ج,5,13.0,121.8,1095,صيدليه الشافي الهرم ن,13 شارع سهل حمزه محطه الكوم الاخضر امام كازيون,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,الكوم الأخضر,47.0,2025-11-10 12:52:05,2026-05-19 16:40:16,070,GLB_0118
48943533,59,73464,26,تيراميسين مرهم للعين س ج,1,13.0,24.36,3979,اداره عمرحسين محمد سنوسي كنترول,,182,انور مجدى,انور مجدى,,,,,2025-11-10 15:50:24,2026-05-19 16:40:16,050,GLB_0233
48945691,59,73772,26,تيراميسين مرهم للعين س ج,2,13.0,48.72,2393,صيدليه السقا بشتيل س,شارع المزارع بعد صيدليه نشوي بشتيل,76,غاده,غاده,الجيزة,القاهرة الكبرى,بشتيل,69.0,2025-11-12 09:46:06,2026-05-19 16:40:19,004,GLB_0013
48945906,59,73810,26,تيراميسين مرهم للعين س ج,2,13.0,48.72,5286,صيدليه كامل الجديده برقاش,برقاش,167,انور محمد م,انور محمد م,الجيزة,القاهرة الكبرى,برقاش,67.0,2025-11-12 12:07:42,2026-05-19 16:40:19,005,GLB_0123
48946287,59,73869,26,تيراميسين مرهم للعين س ج,5,13.0,121.8,492,صيدليه الصفا الكبري السودان ن,71ش السودان امام مزلقان بولاق الدقي,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الدقي,23.0,2025-11-12 15:52:44,2026-05-19 16:40:21,003,GLB_0115
48949372,59,74300,26,تيراميسين مرهم للعين س ج,1,11.0,24.92,4811,صيدليه محمد الوراق ش التل,شارع التل,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,الوراق,64.0,2025-11-14 22:25:57,2026-05-19 16:40:37,004,GLB_0030
48949748,59,74340,26,تيراميسين مرهم للعين س ج,3,13.0,73.08,3523,صيدليه نجاه نقدي الجيزه,17 بجوار مسجد عبد المجيد رضوان شارع الخليفه من شارع كولدير الدهب جيزه,159,اى سبلاى,اى سبلاى,الجيزة,القاهرة الكبرى,الجيزة,17.0,2025-11-14 03:42:25,2026-05-19 16:40:37,070,GLB_0234
48953920,59,74946,26,تيراميسين مرهم للعين س ج,4,13.0,97.44,3432,صيدليه الامير ميت عقيه,4ش سعيد مطر من شارع المشروع بجوار البان الاصدقاء,6,نهى الدالى,عائشة,الجيزة,القاهرة الكبرى,ميت عقبة,117.0,2025-11-17 15:15:36,2026-05-19 16:40:53,003,GLB_0117
48954033,59,74966,26,تيراميسين مرهم للعين س ج,3,14.0,72.24,3628,صيدليه شادي يوسف الجيزه,ميدان الجيزه امام مستشفي الطالبه,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,الجيزة,17.0,2025-11-17 15:48:11,2026-05-19 16:40:53,070,GLB_0235
48955567,59,75180,26,تيراميسين مرهم للعين س ج,1,13.0,24.36,4855,كلاستر,,157,CLUSTER,نهى الدالى,,,,,2025-11-18 15:44:46,2026-05-19 16:40:56,,GLB_0236
48956330,59,75299,26,تيراميسين مرهم للعين س ج,2,11.0,49.84,5579,صيدليه ايمان عبدالله دار السلام,شارع محمد عوض من نور عطاالله دار السلام 32,167,انور محمد م,انور محمد م,القاهرة,القاهرة الكبرى,دار السلام,84.0,2025-11-19 12:21:43,2026-05-19 16:41:06,006,GLB_0019
48958274,59,75558,26,تيراميسين مرهم للعين س ج,1,14.0,24.08,6310,صيدليه احمد حلمي الجيزه,22 ا شارع مراد ميدان الجيزه امام كنيسه المطرانيه,6,نهى الدالى,ضحى,الجيزة,القاهرة الكبرى,الجيزة,17.0,2025-11-21 10:08:09,2026-05-19 16:41:09,070,GLB_0153
48958699,59,75610,26,تيراميسين مرهم للعين س ج,5,14.0,120.4,3772,صيدليه مصطفي الريان الطالبيه,مصطفي نبيل الريان عثمان محرم 1 سبيل الله الطالبيه هرم,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,الطالبية,34.0,2025-11-21 14:20:28,2026-05-19 16:41:09,070,GLB_0237
48960184,59,75830,26,تيراميسين مرهم للعين س ج,6,14.0,144.48,7646,صيدليه اللوتس حدائق اكتوبر,مول اللوتس حدائق اكتوبر,6,نهى الدالى,نهى الدالى,الجيزة,القاهرة الكبرى,حدائق أكتوبر,79.0,2025-11-22 01:36:47,2026-05-19 16:41:13,002,GLB_0226
48961712,59,76054,26,تيراميسين مرهم للعين س ج,3,13.0,73.08,4525,صيدليه محمود جلال نزله البطران,شارع زغلول امام صابر ملك الفول نزله البطران الهرم,157,CLUSTER,نهى الدالى,الجيزة,القاهرة الكبرى,الهرم,63.0,2025-11-23 02:54:33,2026-05-19 16:41:15,002,GLB_0238
48961802,59,76064,26,تيراميسين مرهم للعين س ج,1,11.0,24.92,4812,صيدليه جمال الوراق,شارع الكورنيش امام الموقف,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,الوراق,64.0,2025-11-24 09:05:26,2026-05-19 16:41:15,004,GLB_0110
48963419,59,76319,26,تيراميسين مرهم للعين س ج,6,12.0,147.84,5019,صيدليه د مروه الرحاب,سوق الرحاب القديم,6,نهى الدالى,نهى الدالى,القاهرة,القاهرة الكبرى,الرحاب,24.0,2025-11-25 12:19:47,2026-05-19 16:41:18,006,GLB_0038
48967455,59,76869,26,تيراميسين مرهم للعين س ج,5,14.0,120.4,7647,صيدليه الفتح حدائق اكتوبر,مول الفتح بجوار مشروع 266 حدائق اكتوبر,6,نهى الدالى,فريده,الجيزة,القاهرة الكبرى,حدائق أكتوبر,79.0,2025-11-27 00:40:52,2026-05-19 16:41:34,002,GLB_0032
48974354,59,77745,26,تيراميسين مرهم للعين س ج,5,13.0,121.8,6151,صيدليه الدكتور البكري حدايق اكتوبر,حدايق اكتوبر,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,أكتوبر,6.0,2025-12-01 02:33:01,2026-05-19 16:41:54,002,GLB_0026
48975729,59,77938,26,تيراميسين مرهم للعين س ج,2,13.0,48.72,6824,صيدليه رانيا عاطف الكونيسه,شارع الخليفه الكونيسه بجوار شارع سيد رياض,6,نهى الدالى,فريده,الجيزة,القاهرة الكبرى,الكنيسة,46.0,2025-12-02 16:48:44,2026-05-19 16:41:56,070,GLB_0239
48976329,59,78022,26,تيراميسين مرهم للعين س ج,3,13.0,73.08,5280,صيدليه محمد المرسي نكلا,شارع كشري الزعيم الشهير ب شارع المسقه امام مسجد النور,137,اسماء رجب,اسماء رجب,الجيزة,القاهرة الكبرى,نكلا,121.0,2025-12-03 10:30:02,2026-05-19 16:41:58,005,GLB_0109
